0.0	0.0	0.0	0.0
0.06	0.31	0.3238999999999999	0.0201340936512908
0.12	0.67625	0.6789359374999999	0.029150164441795686
0.18	1.09625	1.0269859375000001	0.03585162612413391
0.24	1.465	1.311275	0.0405110501157011
0.3	1.83375	1.4261109375	0.04224771898071945
0.36	2.1225	1.75499375	0.04686670243623459
0.42000000000000004	2.31	1.8788999999999998	0.04849293201662962
0.48	2.435	1.648275	0.0454194055773934
0.5399999999999999	2.64625	1.9286109375000005	0.049130244228962436
0.6	2.98375	1.7234859375000002	0.04644409261734813
