0.0	0.0	0.0	0.0
0.1	0.08375	0.0767359375	0.009799998563254983
0.2	0.36625	0.33211093750000004	0.020387698366437813
0.3	0.5575	0.71169375	0.02984511016483167
0.4	0.585	0.46277500000000005	0.024066423517551536
0.5	0.96	0.6783999999999999	0.02913865691239599
0.6	1.7125	1.04234375	0.03611869859207252
0.7	2.2725	0.7382437500000001	0.030396704378045786
0.8	2.8575	0.47219374999999997	0.024310099005188202
0.9	2.9425	0.32419375	0.020143221545169288
1.0	3.0325	0.08144375	0.010096142957995661
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.1	0.08375	0.07673593749999999	0.009799998563254983
0.1	0.07875	0.07254843750000001	0.009528853324619004
0.1	0.08125	0.0746484375	0.009665781449981087
0.1	0.08125	0.0746484375	0.009665781449981087
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.08375	0.07673593749999999	0.009799998563254983
0.1	0.08125	0.0746484375	0.009665781449981087
0.1	0.0875	0.07984375	0.009996479355221728
0.1	0.08375	0.0767359375	0.009799998563254983
0.2	0.36875	0.3327734375	0.020408023082421917
0.2	0.37125	0.3334234375	0.02042794465992078
0.2	0.37	0.3331	0.02041803418917178
0.2	0.37	0.33309999999999995	0.020418034189171777
0.2	0.36625	0.33211093750000004	0.020387698366437813
0.2	0.36625	0.33211093750000004	0.020387698366437813
0.2	0.3725	0.33374375	0.02043775464106712
0.2	0.37375	0.33406093750000004	0.020447464277245028
0.2	0.37	0.33309999999999995	0.020418034189171777
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.1	0.07625	0.07043593750000002	0.009389095577834542
0.1	0.0775	0.07149375	0.009459335933106995
0.1	0.07875	0.07254843750000001	0.009528853324619004
0.1	0.0775	0.07149375	0.009459335933106995
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.0775	0.07149375	0.009459335933106995
0.1	0.08	0.0736	0.009597663462005343
0.1	0.07875	0.07254843750000001	0.009528853324619004
0.1	0.075	0.069375	0.009318115909620967
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.08125	0.0746484375	0.009665781449981087
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.07625	0.07043593750000002	0.009389095577834542
0.1	0.08125	0.0746484375	0.009665781449981085
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.07875	0.07254843750000001	0.009528853324619004
0.1	0.08	0.0736	0.009597663462005343
0.1	0.0775	0.07149375	0.009459335933106995
0.1	0.0825	0.07569374999999999	0.009733221820587515
0.1	0.08375	0.07673593749999999	0.009799998563254983
0.2	0.37375	0.33406093750000004	0.020447464277245028
0.2	0.3725	0.33374375	0.02043775464106712
0.2	0.36875	0.33277343749999994	0.020408023082421914
0.2	0.37	0.33309999999999995	0.020418034189171777
0.2	0.36375	0.33143593749999994	0.020366969305062096
0.2	0.375	0.334375	0.020457073711336107
0.2	0.36875	0.3327734375	0.020408023082421917
0.2	0.3725	0.33374375	0.02043775464106712
0.2	0.3675	0.3324437499999999	0.02039791119149753
0.2	0.37125	0.3334234374999999	0.020427944659920778
0.2	0.37	0.33309999999999995	0.020418034189171777
0.2	0.37	0.3330999999999999	0.020418034189171774
0.2	0.37125	0.3334234375	0.02042794465992078
0.2	0.3725	0.33374375	0.02043775464106712
0.2	0.37125	0.3334234374999999	0.020427944659920778
0.2	0.3675	0.33244375	0.02039791119149753
0.2	0.37	0.33309999999999995	0.020418034189171777
0.2	0.3675	0.3324437499999999	0.02039791119149753
0.2	0.3725	0.33374375	0.02043775464106712
0.2	0.3725	0.33374375	0.02043775464106712
0.3	0.5525	0.7022437499999999	0.0296463035916083
0.3	0.55375	0.7046109375	0.029696228790546376
0.3	0.55125	0.6998734375000001	0.029596228100422107
0.3	0.5525	0.7022437499999999	0.0296463035916083
0.3	0.55625	0.7093359375000001	0.02979563133133852
0.3	0.5575	0.71169375	0.02984511016483167
0.3	0.55625	0.7093359375000001	0.02979563133133852
