4	0.1	0.20125	0.1607484375	0.014184041407981334
6	0.1	0.2175	0.17019374999999998	0.01459480894222583
8	0.1	0.2125	0.16734375	0.014472093468524246
10	0.1	0.225	0.174375	0.014773000776413872
12	0.1	0.37	0.5531	0.02631045990429413
14	0.1	0.38	0.5556000000000002	0.0263698542186792
16	0.1	0.52	0.5696	0.026700020859399445
18	0.1	0.53375	0.5688609375000001	0.02668269344606952
20	0.1	0.54	0.5683999999999998	0.026671881008764303
22	0.1	0.725	0.6493749999999998	0.02850850168520645
22	0.1	0.66	0.5444	0.026102714219253427
22	0.1	0.7625	0.6035937499999999	0.02748520480374632
22	0.1	0.46	0.36839999999999995	0.021472688360607985
22	0.1	0.6	0.34	0.02062842492517587
22	0.1	0.45	0.35750000000000015	0.021152642692252022
22	0.1	0.515	0.5697749999999998	0.026704122110117943
22	0.1	0.4575	0.36569375	0.021393674278251153
22	0.1	0.6075	0.34594375	0.020807952833626086
24	0.1	0.325	0.329375	0.020303547536162037
24	0.1	0.43	0.33509999999999995	0.020479239464914867
