0.0	0.0	0.0	0.0
0.09	0.48625	0.4798109375	0.024505393585259157
0.18	1.16625	1.0786109375000001	0.036741680837482846
0.27	1.91	1.8668999999999998	0.04833782868626422
0.36	2.91625	2.6267359375	0.057336980505969505
0.45	4.12125	3.3490484375	0.06474218087426035
0.54	6.00125	4.5312484375	0.07530703475592213
0.63	8.64375	5.1718359375	0.08045424805075096
0.72	12.5575	4.39919375	0.07420158037847528
0.8099999999999999	14.845	1.4184749999999997	0.042134462036602434
0.9	15.62375	0.5771859375000001	0.026877228347237315
