0.0	0.0	0.0	0.0
0.1	0.23375	0.2466109375	0.017568422915266526
0.2	0.56625	0.5806109374999999	0.026956854636434532
0.3	0.88125	0.8546484375	0.032705467530414215
0.4	1.34125	1.1947984375	0.038669978742493914
0.5	1.9975	1.7899937499999998	0.04733172882107191
0.6	2.91625	2.3292359375	0.053992489366670365
0.7	4.09375	2.8924609375	0.06016727763907989
0.8	5.73	2.3546000000000005	0.05428566723439858
0.9	7.08625	0.9913109374999999	0.035223423084536236
1.0	7.99875	0.0012484375000000006	0.0012500000000000002
