4	0.0	0.0	0.0	0.0
4	0.1	0.115	0.10677500000000002	0.011560094927959256
4	0.2	0.235	0.22477500000000006	0.016772608637317745
4	0.3	0.39125	0.37817343750000004	0.021755652884147592
4	0.4	0.6775	0.52349375	0.025596604661805557
4	0.5	1.02	0.7471000000000001	0.030578485978804526
4	0.6	1.3225	0.91599375	0.033858901621638286
4	0.7	1.805	0.8994749999999999	0.03355221212786634
4	0.8	2.33	0.6736000000000001	0.02903538904977148
4	0.9	2.79	0.22840000000000005	0.016907315625257165
4	1.0	3.0	0.0	0.0
6	0.0	0.0	0.0	0.0
6	0.1	0.17	0.1686	0.014526312925481512
6	0.2	0.36875	0.3702734374999999	0.021527217033711545
6	0.3	0.61375	0.5820609375	0.026990494259098666
6	0.4	0.9025	0.8354937500000001	0.03233688730150814
6	0.5	1.3375	1.1610937499999998	0.03812064620496162
6	0.6	1.88375	1.5527359374999998	0.044083433489921414
6	0.7	2.6475	1.69574375	0.046068781221713116
6	0.8	3.6275	1.3212437499999998	0.04066474781236574
6	0.9	4.54125	0.5057984375	0.02516027317136227
6	1.0	5.0	0.0	0.0
8	0.0	0.0	0.0	0.0
8	0.1	0.21875	0.2208984375	0.016627345929697626
8	0.2	0.50875	0.47492343750000005	0.024380264426208855
8	0.3	0.83	0.7186000000000001	0.02998956848259433
8	0.4	1.2475	1.08124375	0.03678649542028479
8	0.5	1.785	1.5862749999999997	0.0445569905487169
8	0.6	2.555	2.101975	0.05129090754213284
8	0.7	3.67625	2.6814359375	0.05793090633903095
8	0.8	5.04875	1.9988734375000001	0.05001718650181102
8	0.9	6.3375	0.74359375	0.03050664692953987
8	1.0	7.0	0.0	0.0
8	0.0	0.0	0.0	0.0
8	0.1	0.17625	0.1776859375	0.014912592116380604
8	0.2	0.40625	0.3937109375	0.02219807683435504
8	0.3	0.6925	0.6254437500000001	0.02797826239168674
8	0.4	1.09375	0.9949609375	0.03528820970317237
8	0.5	1.61875	1.3333984375	0.04085136582155924
8	0.6	2.325	1.721875	0.04642238196100742
8	0.7	3.2425	2.07369375	0.05094468950966867
8	0.8	4.5875	1.42984375	0.0423029740623298
8	0.9	5.50875	0.5299234374999999	0.025753317039717137
8	1.0	6.0	0.0	0.0
10	0.0	0.0	0.0	0.0
10	0.1	0.23375	0.2466109375	0.017568422915266526
10	0.2	0.56625	0.5806109374999999	0.026956854636434532
10	0.3	0.88125	0.8546484375	0.032705467530414215
10	0.4	1.34125	1.1947984375	0.038669978742493914
10	0.5	1.9975	1.7899937499999998	0.04733172882107191
10	0.6	2.91625	2.3292359375	0.053992489366670365
10	0.7	4.09375	2.8924609375	0.06016727763907989
10	0.8	5.73	2.3546000000000005	0.05428566723439858
10	0.9	7.08625	0.9913109374999999	0.035223423084536236
10	1.0	7.99875	0.0012484375000000006	0.0012500000000000002
10	0.0	0.0	0.0	0.0
10	0.1	0.3025	0.29599375	0.019247214254813953
10	0.2	0.6275	0.59374375	0.027260017850627326
10	0.3	1.09	1.0219	0.035762742024996255
10	0.4	1.59125	1.4341734375	0.04236697413666535
10	0.5	2.21375	1.8455609375	0.048060778915477984
10	0.6	3.1725	2.5652437499999996	0.05666187340153619
10	0.7	4.47375	3.1818109374999994	0.06310500355532155
10	0.8	6.28125	2.8071484375	0.05927332625964526
10	0.9	7.98875	1.0586234375000003	0.03639966299579929
10	1.0	9.0	0.0	0.0
