0.0	0.0	0.0	0.0
0.1	0.77375	0.6075609375	0.027575381664946344
0.2	1.4825	0.9096937499999999	0.033742263749690714
0.3	2.585	3.0277749999999997	0.061558553990991596
0.4	4.665	3.162775	0.06291595005214261
0.5	6.8775	4.55249375	0.07548337142511673
0.6	10.385	6.836775	0.09250224094975162
0.7	16.07	9.9351	0.11150972165030347
0.8	22.025	5.724375	0.08464292221060446
0.9	24.40375	2.4207359375	0.055042774781933174
1.0	25.46625	1.8288609374999998	0.0478428400448222
