4	3
6	5
8	7
10	9
12	11
14	13
16	15
18	17
20	18
20	18
20	18
20	18
20	18
20	18
20	18
20	19
22	20
22	20
22	20
22	20
22	20
22	20
22	20
22	21
24	22
24	22
24	22
24	22
24	22
24	22
24	22
24	23
26	24
26	24
26	24
26	24
26	24
26	24
26	24
26	25
28	26
28	26
28	26
28	26
28	26
28	26
28	26
28	27
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	29
32	30
32	30
32	30
32	30
32	30
32	30
32	30
32	31
34	32
34	32
34	32
34	32
34	32
34	32
34	32
34	33
36	34
36	34
36	34
36	34
36	34
36	34
36	34
36	35
38	36
38	36
38	36
38	36
38	36
38	36
38	36
38	37
